Name,Frequency,Confidence,Sanskrit_Meaning,Name_Type,Source_Context,Part_Found,Page_Found,Quality_Score,Starting_Pattern
Sulabheda,4,0.8,Name/epithet requiring verification,divine_epithet,ers taken out from all the Tirthas were put into a vessel by them. - Reaching (the Tirtha called) Su...,Part 15,Page 169,3.2,S
Sukarr,4,0.8,Name/epithet requiring verification,divine_epithet,"demption from the curse to (your brother). Therefore:, come along. You are free from the curse, 0 Su...",Part 8,Page 75,3.2,S
Sukanyisaras,4,0.8,Name/epithet requiring verification,divine_epithet,"liuara said.: 1-S. Thereafter, 0 great goddess, a devotee should go to the excellent lake named Suka...",Part 20,Page 287,3.2,S
Sudargana,4,0.8,Name/epithet requiring verification,divine_relation,the sin of that person who fixes a bell marked by the figure of Vainateya (Garuc;ta) or the discus S...,Part 6,Page 231,3.2,S
Svidhyaya,4,0.8,Name/epithet requiring verification,divine_epithet,"ast sea. 0 Lord, Kratus have become defunct. 0 Pitamaha, the entire universe has b""en deprived of Sv...",Part 13,Page 156,3.2,S
Svayarilbhu,4,0.8,Name/epithet requiring verification,divine_epithet,"n the fourth, Balarupin ( one in the form of a boy). These are mentioned as the principal names of S...",Part 19,Page 346,3.2,S
Svayam,4,0.8,Name/epithet requiring verification,divine_epithet,"The great holy place named Talaka has been spoken of by me, 0 Marka.Q.9eya. There the Goddess is Sva...",Part 3,Page 105,3.2,S
Svarl,4,0.8,Name/epithet requiring verification,proper_noun,"ffering incense along with Naivedya, shall go to Brahmapura on death. 30. 0 Vyasa, by worshipping Sv...",Part 12,Page 92,3.2,S
Svarbhanu,4,0.8,Name/epithet requiring verification,divine_epithet,"racitti (Rahu) performed a penance there for a thousand years. 4-5. That mighty and great Asura, Sva...",Part 19,Page 264,3.2,S
Svadhyaya,4,0.8,Name/epithet requiring verification,proper_noun,"allowed anyone to propitiate deities or adore them. Neither Yajfia, nor Homa, nor Vedic Studies (Sva...",Part 16,Page 346,3.2,S
Suval,4,0.8,Name/epithet requiring verification,sacred_place,dance with the injunctions shaU derive fuJl benefit of ten horse-sacrifices. 30. The sacred river Su...,Part 4,Page 205,3.2,S
Surasre,4,0.8,Name/epithet requiring verification,divine_epithet,"ram) has been mentioned by you. You have explained how he should be worshipped devoutly by men, 0 Su...",Part 19,Page 110,3.2,S
Syimali,4,0.8,Name/epithet requiring verification,divine_epithet,"s began to eulogize. 126. They eulogized Srimiti, Sakti and Mitailgi as well as the great Goddess Sy...",Part 9,Page 128,3.2,S
Sviti,4,0.8,Name/epithet requiring verification,divine_epithet,welfth day in the b1ight half of the lunar month of JyeM)la (while it was) in conjunction with the S...,Part 5,Page 106,3.2,S
Sviha,4,0.8,Name/epithet requiring verification,divine_epithet,ive up your sorrow. These were not they (i.e. the wives of the Seven Sages). It was your own wife Sv...,Part 2,Page 250,3.2,S
Sulesvari,4,0.8,Name/epithet requiring verification,divine_epithet,ol. The Linga was seen at the foot illuminating all the quarters . • To the left was the Goddess Sul...,Part 15,Page 245,3.2,S
SDkta,4,0.8,Name/epithet requiring verification,divine_epithet,them. At the end of the ablution he should bathe (the idol) with perfumed water while reciting ~rl S...,Part 5,Page 252,3.2,S
Sikhitirtha,4,0.8,Name/epithet requiring verification,proper_noun,Siva with scented garlands and incense. After worshipping Mahesvara with this procedure in the • Sik...,Part 15,Page 253,3.2,S
Sikhis,4,0.8,Name/epithet requiring verification,divine_epithet,s given additional glory by the divine sages and excellent Brahmal}.as belonging to all the Vedic Si...,Part 20,Page 329,3.2,S
Satarudrlya,4,0.8,Name/epithet requiring verification,divine_epithet,itiated. He is considered to be the bestower of all the three worlds. 198. If a person reads this Sa...,Part 2,Page 126,3.2,Sa
Satum,4,0.8,Name/epithet requiring verification,divine_epithet,"IV.i.17.1-11 CHAPTER SEVENTEEN TA, Worlds of Man, Jupitn' anti Satum Sivaiannan said: 161 1-S. 0 div...",Part 10,Page 165,3.2,Sa
Satrijit,4,0.8,Name/epithet requiring verification,divine_epithet,"to grant a boon, then do be always present in this holy hermitage.• 7. The Sun-god said to King Satr...",Part 20,Page 226,3.2,Sa
Satinanda,4,0.8,Name/epithet requiring verification,proper_noun,"Sarilbhu and worshipped it thrice a day and engaged himself in the penance. 53. 0 saintly king, Sati...",Part 18,Page 119,3.2,Sa
Saudasa,4,0.8,Name/epithet requiring verification,divine_epithet,hrf1Q.agarta I is also there itself. It is very large in size and it destroys all sins. I 0. King Sa...,Part 16,Page 235,3.2,Sa
Saurashtra,4,0.8,Name/epithet requiring verification,sacred_place,"eover, it may be due to the influence of Maga Brahmins that the Sun worship became very popular in S...",Part 2,Page 408,3.2,Sa
Savan,4,0.8,Name/epithet requiring verification,divine_epithet,of knowing this immediately. Sauti said: 28. Lord Guba who was thus accosted by the great sage (Sava...,Part 7,Page 239,3.2,Sa
Savarr,4,0.8,Name/epithet requiring verification,divine_epithet,"oved, he was per- fectly propitiated by Manu named SavanJi. 8. The name of that Lord in Treta was Sa...",Part 19,Page 289,3.2,Sa
Saviq,4,0.8,Name/epithet requiring verification,divine_epithet,"ve Adityas are: Dhat~i. Mitra, Aryama, Sakra, Varm:ia, Samba, Bhaga, V1vawan, Pu~an, the tenth one S...",Part 18,Page 455,3.2,Sa
Savya,4,0.8,Name/epithet requiring verification,proper_noun,"as be pleased."" Water is to be offered for the sake of Svasti (welfare) with the sacred thread in Sa...",Part 18,Page 207,3.2,Sa
Sbndal,4,0.8,Name/epithet requiring verification,divine_epithet,"44 Sbndal'utft;la 19. The Lord too stays there in the•fo111, of (the sage) Nara holding the bow and ...",Part 6,Page 55,3.2,S
SbndaPurl,4,0.8,Name/epithet requiring verification,divine_epithet,"14 SbndaPurl(Ja down again and again. In great humility, he eulogized the lord of the chiefs of all ...",Part 6,Page 25,3.2,S
Sataghni,4,0.8,Name/epithet requiring verification,divine_epithet,Dinava fainted and fell. Then he suddenly got up and took up the Sakti in his hand. He hurled the Sa...,Part 9,Page 126,3.2,Sa
Sfda,4,0.8,Name/epithet requiring verification,divine_epithet,he been forgotten? Do narrate to us. At what time is he to be seen particularly by learned men? Sfda...,Part 17,Page 235,3.2,S
SEVENTYfWO,4,0.8,Name/epithet requiring verification,divine_epithet,gifts of these mountains. They should ket .. p their own dt'itil'~ Ill Vlt'W. CHAPTER TWO HUNDRED SE...,Part 18,Page 427,3.2,Se
Senna,4,0.8,Name/epithet requiring verification,divine_epithet,"f excellent countenance, a penance was per- formed by the twenty-six wives ignored and abandoned by ...",Part 19,Page 270,3.2,Se
Seeina,4,0.8,Name/epithet requiring verification,divine_epithet,tara. Ya1111 apolosfaecl and nquetMld him to retum. Pufkara cxprcuecl the deaire to ace lhe hella. S...,Part 6,Page 69,3.2,Se
SiandaPu,4,0.8,Name/epithet requiring verification,divine_epithet,164 SiandaPu~ me from the wicked Danava. Indeed an earlier boon has been granted to me by Goddess Um...,Part 13,Page 175,3.2,S
Siddh,4,0.8,Name/epithet requiring verification,divine_epithet,"desirt's n·alized t'Vt'n without showing the ritualistic Mudra~ t·tc. 0 Lord, you grant the great Si...",Part 11,Page 330,3.2,S
Siddhcsvara,4,0.8,Name/epithet requiring verification,divine_epithet,are the Parvas (festive occasions) during which one should offer worship? How did the deity become S...,Part 19,Page 98,3.2,S
Srimadbhlgavata,4,0.8,Name/epithet requiring verification,divine_epithet,tion of its expounder as well as of the listener now. Sri Sota said: 3. Identical is the form of Sri...,Part 6,Page 297,3.2,S
Sriman,4,0.8,Name/epithet requiring verification,divine_epithet,"are: Vikartana, Vivasvan, Marta~t!,a, Bhaskara, Ravi, Lokaprakasalca (illuminator of the worlds), Sr...",Part 20,Page 228,3.2,S
Sriva,4,0.8,Name/epithet requiring verification,proper_noun,ts on the earth. There is no doubt about this. On the fifth day in the bright half of the month of S...,Part 7,Page 166,3.2,S
Srival,4,0.8,Name/epithet requiring verification,proper_noun,imited scale shall begin on the earth. On the fifth lunar day in the dark half(?) of the month of Sr...,Part 17,Page 357,3.2,S
Sthai,4,0.8,Name/epithet requiring verification,divine_epithet,"worldly existence. After eulogizing Mahesina thus, Jaigi,avya, the great sage, kept quiet before Sth...",Part 11,Page 145,3.2,S
Sthavaresvara,4,0.8,Name/epithet requiring verification,divine_epithet,"n, on Saturdays, when there is Vyatipata (an astronomical combination), men should devoutly visit St...",Part 13,Page 193,3.2,S
Stotras,4,0.8,Name/epithet requiring verification,divine_epithet,"ar:iC,i, taking a diet of only vegetarian food (of mere greens). By means of auspicious Vratas and S...",Part 15,Page 12,3.2,S
Sudanana,4,0.8,Name/epithet requiring verification,divine_epithet,"191,207,208 Sitali, 204, 221 Skanda, 142, 143, 180 smallpox, 204 story of Lord Vifr,uhari, 149 Sudan...",Part 7,Page 369,3.2,S
Somcsvara,4,0.8,Name/epithet requiring verification,divine_epithet,ad this will attain that region of the Moon-crested Lord. 105. The men who have sought refuge in Som...,Part 19,Page 63,3.2,S
SOrya,4,0.8,Name/epithet requiring verification,divine_epithet,"e excellence(?) of the form (of the sage). •Now, a small lbrine of Sllhbiditya ii near Suraj ~4a (SO...",Part 10,Page 511,3.2,S
Spar,4,0.8,Name/epithet requiring verification,divine_epithet,"to tlw place wht'rt' !\faht""svara was present. 26. The deity was near the ocean, in the form of a Sp...",Part 19,Page 142,3.2,S
SQta,4,0.8,Name/epithet requiring verification,divine_epithet,"bestower of honour, with love towards me, tell (the Mantra) that is of this type (potency). Sri SQta...",Part 4,Page 23,3.2,S
Sraddhi,4,0.8,Name/epithet requiring verification,divine_epithet,highly esteemed goddess was embellished by Yoganidri and othen. There was the fair lady Kinti and Sr...,Part 20,Page 78,3.2,S
Srauta,4,0.8,Name/epithet requiring verification,divine_epithet,"uld perform the Pftji of the Hrdaya with the Mantra beginning with amosi pra1J,itena (A.foalayana Sr...",Part 19,Page 109,3.2,S
Srikinta,4,0.8,Name/epithet requiring verification,divine_epithet,"th auspicious features and who is permanently stationed on the chest of Visou. Jaimini said: 31, Sri...",Part 5,Page 17,3.2,S
Srimadbhagavata,4,0.8,Name/epithet requiring verification,divine_epithet,"avata.1 64. Thereby, 0 king, you will attain the eternal abode of the Lord of Vraja. Thereafter, Sri...",Part 6,Page 296,3.2,S
Skancla,4,0.8,"Related to: Name of the god of war, son of Śiva and Pārvatī",divine_epithet,"202 Skancla Puni~a Gatiga said: 11. 0 Lord, 0 master of the worlds, I do not have the strength to ca...",Part 19,Page 213,3.2,S
Skandesvara,4,0.8,"Related to: Name of the god of war, son of Śiva and Pārvatī",divine_epithet,dly elephant. She should be wors]J.ipped. She always confers affiu- ence. 29. In the vicinity of Ska...,Part 11,Page 216,3.2,S
Sliman,4,0.8,Name/epithet requiring verification,divine_epithet,s joined in reverence I bowed down to Lord Ravi. I propitiated the Lord through different kinds of S...,Part 2,Page 408,3.2,S
Sllokya,4,0.8,Name/epithet requiring verification,proper_noun,ties like Klgi etc. But the most blessed one is Mathurl alone which yields the fourfold salvation (S...,Part 6,Page 281,3.2,S
Slum,4,0.8,Name/epithet requiring verification,divine_epithet,"480 Slum,tl,a Pu -~ worship of the lord; his word is (as authoritative as) the Vedas. All men always...",Part 10,Page 484,3.2,S
Somapana,4,0.8,Name/epithet requiring verification,divine_epithet,her holy spot. 65. In the course of divine rites or the rites regarding Pftrs and in the rite of Som...,Part 18,Page 72,3.2,S
Somaviira,4,0.8,Name/epithet requiring verification,divine_epithet,not been mentioned to anyone else. It is conducive to help all living beings. 4. What is called Soma...,Part 19,Page 174,3.2,S
Somavtira,4,0.8,Name/epithet requiring verification,divine_epithet,ight the devotee eats grapes and worships God Siva attended by Siddhis. 27. On the fourth Monday (So...,Part 19,Page 176,3.2,S
Sili,4,0.8,Name/epithet requiring verification,divine_epithet,"spot of spiritual perfection, penance was performed by Nirada himself on the banks of Revi and a Sil...",Part 15,Page 206,3.2,S
Siligrima,4,0.8,Name/epithet requiring verification,proper_noun,"ose who do not glorify the names of Vi,r,u or Hara, those men who, out of delusion, do not worship S...",Part 8,Page 372,3.2,S
Simba,4,0.8,Name/epithet requiring verification,divine_epithet,t 1:. The name of the deity is later explained in verse .15. This has no reladon tO Knr;ia's son Sim...,Part 16,Page 247,3.2,S
Sitiku,4,0.8,Name/epithet requiring verification,divine_epithet,"by lndra thus, Brahma spoke to lndra. the lord of the heaven: Brahma said: 6S-69. 0 Indra, go to Sit...",Part 8,Page 88,3.2,S
Sivadharma,4,0.8,Name/epithet requiring verification,proper_noun,They will be carefree on account of the presents pro- vided by you. They will be solely devoted to S...,Part 19,Page 169,3.2,S
Sivadvara,4,0.8,Name/epithet requiring verification,proper_noun,"102 Skanda Pura1J,a 5. Sivadvara 30. If a man worships the Sivaliriga at Sivadvara, he goes to heave...",Part 12,Page 111,3.2,S
Sivaiannan,4,0.8,Name/epithet requiring verification,divine_epithet,"IV.i.25.1..g CHAPTER 1WENTY111REE Catunl&uji/J/ai,ela .Sivaiannan saitl: 215 1. 0 Vidhi, 0 Lord of S...",Part 10,Page 217,3.2,S
Sivaliilga,4,0.8,Name/epithet requiring verification,proper_noun,"ra, those men who, out of delusion, do not worship Siligrima stones, Sivanibha (particular form of S...",Part 8,Page 372,3.2,S
Camur,4,0.8,Name/epithet requiring verification,divine_epithet,"orn in Moiitri are mentioned (as belonging to) two Gotras, Bhiradvija and Kasyapa. The two deities C...",Part 9,Page 231,3.2,Cha
Candradityesvara,4,0.8,Name/epithet requiring verification,divine_epithet,"he Lord of Devas and attained their po- , sition as before. The men who devoutly visit Siva named Ca...",Part 13,Page 276,3.2,Cha
Candreivara,4,0.8,Name/epithet requiring verification,divine_epithet,vimuktesvara has been mentioned. Hanumatkesvara is grcaL One famous as Vimaleivara. Then the great C...,Part 12,Page 304,3.2,Cha
Candrika,4,0.8,Name/epithet requiring verification,divine_epithet,"ixteen senior Gopis. Listen to them with attention, 0 great goddess. 11-12. They are: Larilbini, Can...",Part 19,Page 378,3.2,Cha
Candringada,4,0.8,Name/epithet requiring verification,divine_relation,"worship of Siva, after leaving off the old body, she was reborn as daughter of Simantini, wife of Ca...",Part 9,Page 337,3.2,Cha
CaQc,4,0.8,Name/epithet requiring verification,divine_epithet,"lfor,ra said: 1-3. Thereafter, 0 great goddess, a pilgrim should go to the shrine well-known as CaQc...",Part 19,Page 326,3.2,Cha
CaraJ,4,0.8,Name/epithet requiring verification,divine_epithet,"erself, divine drums were sounded; celestial damsels danced; lords of Gandharvas sang; Siddhas and C...",Part 1,Page 185,3.2,Cha
Carcika,4,0.8,Name/epithet requiring verification,divine_epithet,"Index Carcika, Goddess 428 Carmamm:uJi 211 castes 68 Catul_isagara Vipik.i 156 Catuhsrotasvini Tirth...",Part 11,Page 472,3.2,Cha
Camaras,4,0.8,Name/epithet requiring verification,divine_epithet,"eJder brother of GaruQa, though seated within the chariot itself, drove the horses that had white Ca...",Part 2,Page 160,3.2,Cha
Saptasigara,4,0.8,Name/epithet requiring verification,divine_epithet,"ikukamesvara 21, 420 Sannihati 191 Sintanava 260 Sintapanakrcchra 402 Saptagodavari Tinha 199 Saptas...",Part 11,Page 479,3.2,Sa
Sarhjfia,4,0.8,Name/epithet requiring verification,divine_epithet,51. After reflecting thus the shining god (Sun) hastened to the holy forest of Dharmarar:iya where S...,Part 9,Page 100,3.2,Sa
Sarikara,4,0.8,Name/epithet requiring verification,proper_noun,all hear the welfare of all Jiving beings; he sees the well- being of all with his own eyes. 106. Sa...,Part 11,Page 207,3.2,Sa
Sariljfii,4,0.8,Name/epithet requiring verification,divine_epithet,n by them to Sariljfii. They installed the Sun-god as the lord of the forest groove named Bakula. Sa...,Part 9,Page 100,3.2,Sa
Sarilskrta,4,0.8,Name/epithet requiring verification,proper_noun,ot have a tuft of hair on the head nor should he wear the sacred thread. He should not even utter Sa...,Part 19,Page 185,3.2,Sa
Sarnbhu,4,0.8,Name/epithet requiring verification,divine_epithet,by the noble-souled Kumara? It behoves you to describe everything. 2-3. Kumara indeed is another Sar...,Part 1,Page 262,3.2,Sa
Sarvajiia,4,0.8,Name/epithet requiring verification,divine_epithet,"f the GaQas, isana spoke to the Daughter of the Lord of Mountains. 133-134. Though the omniscient Sa...",Part 11,Page 174,3.2,Sa
